date,Year,Month,Day,Weekday,Hour,Load_MW,T_act,T_fcst,Team Blue
2-Jan-12,2012,1,2,2,23,1292.247,34,,
2-Jan-12,2012,1,2,2,24,1236.209,32,,
3-Jan-12,2012,1,3,3,1,1217.574,30,,
3-Jan-12,2012,1,3,3,2,1242.723,29,,
3-Jan-12,2012,1,3,3,3,1288.357,28,,
3-Jan-12,2012,1,3,3,4,1346.982,27,,
3-Jan-12,2012,1,3,3,5,1437.912,26,,
3-Jan-12,2012,1,3,3,6,1594.589,26,,
3-Jan-12,2012,1,3,3,7,1795.926,25,,
3-Jan-12,2012,1,3,3,8,1818.834,26,,
3-Jan-12,2012,1,3,3,9,1714.07,28,,
3-Jan-12,2012,1,3,3,10,1614.398,30,,
3-Jan-12,2012,1,3,3,11,1521.201,32,,
3-Jan-12,2012,1,3,3,12,1434.094,32,,
3-Jan-12,2012,1,3,3,13,1358.489,33,,
3-Jan-12,2012,1,3,3,14,1305.156,34,,
3-Jan-12,2012,1,3,3,15,1279.734,34,,
3-Jan-12,2012,1,3,3,16,1309.074,34,,
3-Jan-12,2012,1,3,3,17,1439.524,33,,
3-Jan-12,2012,1,3,3,18,1684.256,30,,
3-Jan-12,2012,1,3,3,19,1824.816,29,,
3-Jan-12,2012,1,3,3,20,1857.912,29,,
3-Jan-12,2012,1,3,3,21,1860.244,27,,
3-Jan-12,2012,1,3,3,22,1816.922,26,,
3-Jan-12,2012,1,3,3,23,1740.972,25,,
3-Jan-12,2012,1,3,3,24,1680.932,24,,
4-Jan-12,2012,1,4,4,1,1669.233,23,,
4-Jan-12,2012,1,4,4,2,1692.856,21,,
4-Jan-12,2012,1,4,4,3,1730.801,21,,
4-Jan-12,2012,1,4,4,4,1784.539,21,,
4-Jan-12,2012,1,4,4,5,1864.129,20,,
4-Jan-12,2012,1,4,4,6,2001.487,21,,
4-Jan-12,2012,1,4,4,7,2190.354,21,,
4-Jan-12,2012,1,4,4,8,2178.247,20,,
4-Jan-12,2012,1,4,4,9,1972.855,25,,
4-Jan-12,2012,1,4,4,10,1707.838,31,,
4-Jan-12,2012,1,4,4,11,1495.302,34,,
4-Jan-12,2012,1,4,4,12,1340.977,37,,
4-Jan-12,2012,1,4,4,13,1217.803,40,,
4-Jan-12,2012,1,4,4,14,1126.826,42,,
4-Jan-12,2012,1,4,4,15,1067.907,43,,
4-Jan-12,2012,1,4,4,16,1078.439,43,,
4-Jan-12,2012,1,4,4,17,1194.286,40,,
4-Jan-12,2012,1,4,4,18,1442.983,39,,
4-Jan-12,2012,1,4,4,19,1597.396,38,,
4-Jan-12,2012,1,4,4,20,1628.15,34,,
4-Jan-12,2012,1,4,4,21,1629.469,35,,
4-Jan-12,2012,1,4,4,22,1577.132,35,,
4-Jan-12,2012,1,4,4,23,1484.927,33,,
4-Jan-12,2012,1,4,4,24,1394.502,32,,
5-Jan-12,2012,1,5,5,1,1347.065,31,,
5-Jan-12,2012,1,5,5,2,1330.913,30,,
5-Jan-12,2012,1,5,5,3,1326.133,31,,
5-Jan-12,2012,1,5,5,4,1322.766,32,,
5-Jan-12,2012,1,5,5,5,1344.3,32,,
5-Jan-12,2012,1,5,5,6,1436.256,33,,
5-Jan-12,2012,1,5,5,7,1588.787,32,,
5-Jan-12,2012,1,5,5,8,1574.355,34,,
5-Jan-12,2012,1,5,5,9,1451.679,37,,
5-Jan-12,2012,1,5,5,10,1291.721,46,,
5-Jan-12,2012,1,5,5,11,1128.268,50,,
5-Jan-12,2012,1,5,5,12,1004.971,51,,
5-Jan-12,2012,1,5,5,13,917.601,53,,
5-Jan-12,2012,1,5,5,14,857.239,52,,
5-Jan-12,2012,1,5,5,15,818.894,53,,
5-Jan-12,2012,1,5,5,16,818.404,53,,
5-Jan-12,2012,1,5,5,17,885.34,53,,
5-Jan-12,2012,1,5,5,18,1071.089,48,,
5-Jan-12,2012,1,5,5,19,1230.426,47,,
5-Jan-12,2012,1,5,5,20,1298.003,42,,
5-Jan-12,2012,1,5,5,21,1342.174,41,,
5-Jan-12,2012,1,5,5,22,1331.765,37,,
5-Jan-12,2012,1,5,5,23,1280.318,37,,
5-Jan-12,2012,1,5,5,24,1231.56,38,,
6-Jan-12,2012,1,6,6,1,1216.175,40,,
6-Jan-12,2012,1,6,6,2,1223.782,39,,
6-Jan-12,2012,1,6,6,3,1248.64,40,,
6-Jan-12,2012,1,6,6,4,1282.225,37,,
6-Jan-12,2012,1,6,6,5,1337.182,37,,
6-Jan-12,2012,1,6,6,6,1448.462,37,,
6-Jan-12,2012,1,6,6,7,1612.206,36,,
6-Jan-12,2012,1,6,6,8,1612.195,38,,
6-Jan-12,2012,1,6,6,9,1447.929,42,,
6-Jan-12,2012,1,6,6,10,1205.84,50,,
6-Jan-12,2012,1,6,6,11,1021.344,55,,
6-Jan-12,2012,1,6,6,12,900.277,60,,
6-Jan-12,2012,1,6,6,13,818.895,63,,
6-Jan-12,2012,1,6,6,14,767.922,65,,
6-Jan-12,2012,1,6,6,15,730.236,66,,
6-Jan-12,2012,1,6,6,16,728.831,65,,
6-Jan-12,2012,1,6,6,17,769.019,62,,
6-Jan-12,2012,1,6,6,18,899.251,58,,
6-Jan-12,2012,1,6,6,19,998.388,51,,
6-Jan-12,2012,1,6,6,20,1010.916,50,,
6-Jan-12,2012,1,6,6,21,1017.707,50,,
6-Jan-12,2012,1,6,6,22,1009.817,50,,
6-Jan-12,2012,1,6,6,23,980.113,47,,
6-Jan-12,2012,1,6,6,24,930.466,45,,
7-Jan-12,2012,1,7,7,1,893.544,45,,
7-Jan-12,2012,1,7,7,2,877.095,43,,
7-Jan-12,2012,1,7,7,3,875.167,43,,
7-Jan-12,2012,1,7,7,4,883.555,42,,
7-Jan-12,2012,1,7,7,5,908.344,40,,
7-Jan-12,2012,1,7,7,6,954.363,40,,
7-Jan-12,2012,1,7,7,7,1018.992,40,,
7-Jan-12,2012,1,7,7,8,1086.513,40,,
7-Jan-12,2012,1,7,7,9,1118.39,46,,
7-Jan-12,2012,1,7,7,10,1056.398,52,,
7-Jan-12,2012,1,7,7,11,962.144,60,,
7-Jan-12,2012,1,7,7,12,882.894,66,,
7-Jan-12,2012,1,7,7,13,822.306,69,,
7-Jan-12,2012,1,7,7,14,777.99,70,,
7-Jan-12,2012,1,7,7,15,750.627,70,,
7-Jan-12,2012,1,7,7,16,743.855,71,,
7-Jan-12,2012,1,7,7,17,764.099,65,,
7-Jan-12,2012,1,7,7,18,856.524,61,,
7-Jan-12,2012,1,7,7,19,919.988,60,,
7-Jan-12,2012,1,7,7,20,900.918,57,,
7-Jan-12,2012,1,7,7,21,882.373,58,,
7-Jan-12,2012,1,7,7,22,851.495,52,,
7-Jan-12,2012,1,7,7,23,808.505,55,,
7-Jan-12,2012,1,7,7,24,753.455,54,,
8-Jan-12,2012,1,8,1,1,701.91,53,,
8-Jan-12,2012,1,8,1,2,669.77,53,,
8-Jan-12,2012,1,8,1,3,660.339,56,,
8-Jan-12,2012,1,8,1,4,660.507,56,,
8-Jan-12,2012,1,8,1,5,675.356,55,,
8-Jan-12,2012,1,8,1,6,704.712,54,,
8-Jan-12,2012,1,8,1,7,759.94,53,,
8-Jan-12,2012,1,8,1,8,842.584,51,,
8-Jan-12,2012,1,8,1,9,927.761,53,,
8-Jan-12,2012,1,8,1,10,916.238,54,,
8-Jan-12,2012,1,8,1,11,854.894,56,,
8-Jan-12,2012,1,8,1,12,792.353,57,,
8-Jan-12,2012,1,8,1,13,771.92,57,,
8-Jan-12,2012,1,8,1,14,757.723,58,,
8-Jan-12,2012,1,8,1,15,737.653,58,,
8-Jan-12,2012,1,8,1,16,731.599,57,,
8-Jan-12,2012,1,8,1,17,766.892,53,,
8-Jan-12,2012,1,8,1,18,877.613,53,,
8-Jan-12,2012,1,8,1,19,950.031,53,,
8-Jan-12,2012,1,8,1,20,952.816,53,,
8-Jan-12,2012,1,8,1,21,939.523,53,,
8-Jan-12,2012,1,8,1,22,890.198,50,,
8-Jan-12,2012,1,8,1,23,810.023,51,,
8-Jan-12,2012,1,8,1,24,731.987,49,,
9-Jan-12,2012,1,9,2,1,684.307,47,,
9-Jan-12,2012,1,9,2,2,671.393,46,,
9-Jan-12,2012,1,9,2,3,678.89,45,,
9-Jan-12,2012,1,9,2,4,701.797,44,,
9-Jan-12,2012,1,9,2,5,750.237,44,,
9-Jan-12,2012,1,9,2,6,864.63,44,,
9-Jan-12,2012,1,9,2,7,1035.947,44,,
9-Jan-12,2012,1,9,2,8,1053.916,44,,
9-Jan-12,2012,1,9,2,9,992.563,44,,
9-Jan-12,2012,1,9,2,10,974.285,43,,
9-Jan-12,2012,1,9,2,11,964.61,43,,
9-Jan-12,2012,1,9,2,12,960.907,43,,
9-Jan-12,2012,1,9,2,13,961.655,43,,
9-Jan-12,2012,1,9,2,14,952.443,43,,
9-Jan-12,2012,1,9,2,15,950.546,44,,
9-Jan-12,2012,1,9,2,16,964.5,44,,
9-Jan-12,2012,1,9,2,17,1035.098,45,,
9-Jan-12,2012,1,9,2,18,1160.045,44,,
9-Jan-12,2012,1,9,2,19,1215.084,44,,
9-Jan-12,2012,1,9,2,20,1197.589,44,,
9-Jan-12,2012,1,9,2,21,1161.648,44,,
9-Jan-12,2012,1,9,2,22,1081.254,44,,
9-Jan-12,2012,1,9,2,23,989.216,44,,
9-Jan-12,2012,1,9,2,24,896.682,44,,
10-Jan-12,2012,1,10,3,1,837.293,44,,
10-Jan-12,2012,1,10,3,2,804.486,44,,
10-Jan-12,2012,1,10,3,3,797.957,44,,
10-Jan-12,2012,1,10,3,4,802.574,45,,
10-Jan-12,2012,1,10,3,5,833.565,45,,
10-Jan-12,2012,1,10,3,6,925.34,45,,
10-Jan-12,2012,1,10,3,7,1074.623,44,,
10-Jan-12,2012,1,10,3,8,1072.26,44,,
10-Jan-12,2012,1,10,3,9,1003.834,45,,
10-Jan-12,2012,1,10,3,10,972.756,47,,
10-Jan-12,2012,1,10,3,11,919.242,49,,
10-Jan-12,2012,1,10,3,12,846.907,51,,
10-Jan-12,2012,1,10,3,13,790.811,54,,
10-Jan-12,2012,1,10,3,14,752.372,56,,
10-Jan-12,2012,1,10,3,15,740.216,55,,
10-Jan-12,2012,1,10,3,16,754.701,54,,
10-Jan-12,2012,1,10,3,17,817.362,51,,
10-Jan-12,2012,1,10,3,18,972.093,51,,
10-Jan-12,2012,1,10,3,19,1083.65,46,,
10-Jan-12,2012,1,10,3,20,1101.422,47,,
10-Jan-12,2012,1,10,3,21,1091.344,45,,
10-Jan-12,2012,1,10,3,22,1040.946,44,,
10-Jan-12,2012,1,10,3,23,962.486,44,,
10-Jan-12,2012,1,10,3,24,881.615,43,,
11-Jan-12,2012,1,11,4,1,829.114,45,,
11-Jan-12,2012,1,11,4,2,801.923,46,,
11-Jan-12,2012,1,11,4,3,787.102,48,,
11-Jan-12,2012,1,11,4,4,785.473,48,,
11-Jan-12,2012,1,11,4,5,811.847,48,,
11-Jan-12,2012,1,11,4,6,898.933,48,,
11-Jan-12,2012,1,11,4,7,1047.361,48,,
11-Jan-12,2012,1,11,4,8,1045.706,49,,
11-Jan-12,2012,1,11,4,9,973.954,50,,
11-Jan-12,2012,1,11,4,10,948.303,51,,
11-Jan-12,2012,1,11,4,11,930.891,53,,
11-Jan-12,2012,1,11,4,12,923.758,52,,
11-Jan-12,2012,1,11,4,13,912.386,50,,
11-Jan-12,2012,1,11,4,14,894.543,50,,
11-Jan-12,2012,1,11,4,15,879.379,51,,
11-Jan-12,2012,1,11,4,16,890.922,51,,
11-Jan-12,2012,1,11,4,17,939.984,52,,
11-Jan-12,2012,1,11,4,18,1034.555,54,,
11-Jan-12,2012,1,11,4,19,1067.113,55,,
11-Jan-12,2012,1,11,4,20,1025.068,58,,
11-Jan-12,2012,1,11,4,21,979.409,59,,
11-Jan-12,2012,1,11,4,22,907.849,60,,
11-Jan-12,2012,1,11,4,23,814.612,57,,
11-Jan-12,2012,1,11,4,24,735.769,52,,
12-Jan-12,2012,1,12,5,1,693.624,51,,
12-Jan-12,2012,1,12,5,2,684.649,49,,
12-Jan-12,2012,1,12,5,3,695.518,47,,
12-Jan-12,2012,1,12,5,4,724.038,46,,
12-Jan-12,2012,1,12,5,5,778.19,45,,
12-Jan-12,2012,1,12,5,6,895.414,45,,
12-Jan-12,2012,1,12,5,7,1071.519,45,,
12-Jan-12,2012,1,12,5,8,1076.699,45,,
12-Jan-12,2012,1,12,5,9,987.512,47,,
12-Jan-12,2012,1,12,5,10,921.743,50,,
12-Jan-12,2012,1,12,5,11,869.213,53,,
12-Jan-12,2012,1,12,5,12,831.631,55,,
12-Jan-12,2012,1,12,5,13,793.76,57,,
12-Jan-12,2012,1,12,5,14,756.384,59,,
12-Jan-12,2012,1,12,5,15,729.681,58,,
12-Jan-12,2012,1,12,5,16,727.841,58,,
12-Jan-12,2012,1,12,5,17,778.188,57,,
12-Jan-12,2012,1,12,5,18,924.242,55,,
12-Jan-12,2012,1,12,5,19,1052.17,54,,
12-Jan-12,2012,1,12,5,20,1072.701,54,,
12-Jan-12,2012,1,12,5,21,1060.967,54,,
12-Jan-12,2012,1,12,5,22,998.316,56,,
12-Jan-12,2012,1,12,5,23,904.033,55,,
12-Jan-12,2012,1,12,5,24,810.688,55,,
13-Jan-12,2012,1,13,6,1,749.364,54,,
13-Jan-12,2012,1,13,6,2,729.217,53,,
13-Jan-12,2012,1,13,6,3,755.645,46,,
13-Jan-12,2012,1,13,6,4,825.495,42,,
13-Jan-12,2012,1,13,6,5,930.82,39,,
13-Jan-12,2012,1,13,6,6,1109.241,36,,
13-Jan-12,2012,1,13,6,7,1346.956,34,,
13-Jan-12,2012,1,13,6,8,1413.809,34,,
13-Jan-12,2012,1,13,6,9,1351.986,35,,
13-Jan-12,2012,1,13,6,10,1286.154,37,,
13-Jan-12,2012,1,13,6,11,1212.802,38,,
13-Jan-12,2012,1,13,6,12,1136.647,40,,
13-Jan-12,2012,1,13,6,13,1064.655,42,,
13-Jan-12,2012,1,13,6,14,1004.021,43,,
13-Jan-12,2012,1,13,6,15,961.982,44,,
13-Jan-12,2012,1,13,6,16,964.991,43,,
13-Jan-12,2012,1,13,6,17,1040.501,41,,
13-Jan-12,2012,1,13,6,18,1227.369,37,,
13-Jan-12,2012,1,13,6,19,1367.059,35,,
13-Jan-12,2012,1,13,6,20,1389.204,36,,
13-Jan-12,2012,1,13,6,21,1387.264,35,,
13-Jan-12,2012,1,13,6,22,1353.217,35,,
13-Jan-12,2012,1,13,6,23,1296.447,33,,
13-Jan-12,2012,1,13,6,24,1230.832,31,,
14-Jan-12,2012,1,14,7,1,1187.26,31,,
14-Jan-12,2012,1,14,7,2,1180.759,30,,
14-Jan-12,2012,1,14,7,3,1200.775,30,,
14-Jan-12,2012,1,14,7,4,1238.376,31,,
14-Jan-12,2012,1,14,7,5,1301.674,30,,
14-Jan-12,2012,1,14,7,6,1391.095,28,,
14-Jan-12,2012,1,14,7,7,1499.439,24,,
14-Jan-12,2012,1,14,7,8,1605.897,25,,
14-Jan-12,2012,1,14,7,9,1609.586,30,,
14-Jan-12,2012,1,14,7,10,1475.595,36,,
14-Jan-12,2012,1,14,7,11,1327.331,38,,
14-Jan-12,2012,1,14,7,12,1202.76,41,,
14-Jan-12,2012,1,14,7,13,1094.276,42,,
14-Jan-12,2012,1,14,7,14,1014.948,44,,
14-Jan-12,2012,1,14,7,15,960.448,45,,
14-Jan-12,2012,1,14,7,16,953.564,44,,
14-Jan-12,2012,1,14,7,17,1015.959,43,,
14-Jan-12,2012,1,14,7,18,1182.393,39,,
14-Jan-12,2012,1,14,7,19,1335.281,36,,
14-Jan-12,2012,1,14,7,20,1395.044,35,,
14-Jan-12,2012,1,14,7,21,1439.335,36,,
14-Jan-12,2012,1,14,7,22,1443.615,36,,
14-Jan-12,2012,1,14,7,23,1421.947,37,,
14-Jan-12,2012,1,14,7,24,1371.094,35,,
15-Jan-12,2012,1,15,1,1,1334.327,36,,
15-Jan-12,2012,1,15,1,2,1321.791,35,,
15-Jan-12,2012,1,15,1,3,1304.902,35,,
15-Jan-12,2012,1,15,1,4,1285.305,35,,
15-Jan-12,2012,1,15,1,5,1272.089,33,,
15-Jan-12,2012,1,15,1,6,1291.859,31,,
15-Jan-12,2012,1,15,1,7,1353.237,31,,
15-Jan-12,2012,1,15,1,8,1444.302,31,,
15-Jan-12,2012,1,15,1,9,1490.627,34,,
15-Jan-12,2012,1,15,1,10,1386.124,37,,
15-Jan-12,2012,1,15,1,11,1230.779,39,,
15-Jan-12,2012,1,15,1,12,1106.877,41,,
15-Jan-12,2012,1,15,1,13,1046.861,42,,
15-Jan-12,2012,1,15,1,14,1002.473,42,,
15-Jan-12,2012,1,15,1,15,965.132,44,,
15-Jan-12,2012,1,15,1,16,952.979,42,,
15-Jan-12,2012,1,15,1,17,1007.873,42,,
15-Jan-12,2012,1,15,1,18,1170.156,37,,
15-Jan-12,2012,1,15,1,19,1326.897,34,,
15-Jan-12,2012,1,15,1,20,1394.056,33,,
15-Jan-12,2012,1,15,1,21,1454.915,31,,
15-Jan-12,2012,1,15,1,22,1461.897,32,,
15-Jan-12,2012,1,15,1,23,1443.145,32,,
15-Jan-12,2012,1,15,1,24,1413.501,32,,
16-Jan-12,2012,1,16,2,1,1412.329,31,,
16-Jan-12,2012,1,16,2,2,1436.021,30,,
16-Jan-12,2012,1,16,2,3,1470.461,30,,
16-Jan-12,2012,1,16,2,4,1513.141,29,,
16-Jan-12,2012,1,16,2,5,1568.282,29,,
16-Jan-12,2012,1,16,2,6,1648.708,29,,
16-Jan-12,2012,1,16,2,7,1747.519,29,,
16-Jan-12,2012,1,16,2,8,1802.268,29,,
16-Jan-12,2012,1,16,2,9,1764.862,32,,
16-Jan-12,2012,1,16,2,10,1604.373,37,,
16-Jan-12,2012,1,16,2,11,1440.413,39,,
16-Jan-12,2012,1,16,2,12,1277.665,45,,
16-Jan-12,2012,1,16,2,13,1139.793,46,,
16-Jan-12,2012,1,16,2,14,1048.456,45,,
16-Jan-12,2012,1,16,2,15,1010.593,45,,
16-Jan-12,2012,1,16,2,16,1012.081,46,,
16-Jan-12,2012,1,16,2,17,1076.343,46,,
16-Jan-12,2012,1,16,2,18,1219.809,45,,
16-Jan-12,2012,1,16,2,19,1306.433,45,,
16-Jan-12,2012,1,16,2,20,1307.077,44,,
16-Jan-12,2012,1,16,2,21,1273.079,45,,
16-Jan-12,2012,1,16,2,22,1194.469,47,,
16-Jan-12,2012,1,16,2,23,1097.918,47,,
16-Jan-12,2012,1,16,2,24,1000.738,46,,
17-Jan-12,2012,1,17,3,1,937.931,46,,
17-Jan-12,2012,1,17,3,2,908.506,45,,
17-Jan-12,2012,1,17,3,3,900.994,45,,
17-Jan-12,2012,1,17,3,4,900.636,43,,
17-Jan-12,2012,1,17,3,5,927.138,43,,
17-Jan-12,2012,1,17,3,6,1014.158,42,,
17-Jan-12,2012,1,17,3,7,1148.47,44,,
17-Jan-12,2012,1,17,3,8,1130.919,44,,
17-Jan-12,2012,1,17,3,9,1036.496,47,,
17-Jan-12,2012,1,17,3,10,956.998,52,,
17-Jan-12,2012,1,17,3,11,879.222,57,,
17-Jan-12,2012,1,17,3,12,826.813,58,,
17-Jan-12,2012,1,17,3,13,795.257,60,,
17-Jan-12,2012,1,17,3,14,776.064,61,,
17-Jan-12,2012,1,17,3,15,751.18,65,,
17-Jan-12,2012,1,17,3,16,743.636,64,,
17-Jan-12,2012,1,17,3,17,778.29,62,,
17-Jan-12,2012,1,17,3,18,893.752,60,,
17-Jan-12,2012,1,17,3,19,1008.062,60,,
17-Jan-12,2012,1,17,3,20,1015.691,60,,
17-Jan-12,2012,1,17,3,21,987.663,59,,
17-Jan-12,2012,1,17,3,22,918.599,59,,
17-Jan-12,2012,1,17,3,23,820.479,57,,
17-Jan-12,2012,1,17,3,24,730.9,57,,
18-Jan-12,2012,1,18,4,1,675.055,57,,
18-Jan-12,2012,1,18,4,2,643.813,57,,
18-Jan-12,2012,1,18,4,3,631.394,56,,
18-Jan-12,2012,1,18,4,4,631.82,56,,
18-Jan-12,2012,1,18,4,5,657.231,56,,
18-Jan-12,2012,1,18,4,6,743.644,52,,
18-Jan-12,2012,1,18,4,7,892.683,47,,
18-Jan-12,2012,1,18,4,8,914.759,46,,
18-Jan-12,2012,1,18,4,9,876.4,45,,
18-Jan-12,2012,1,18,4,10,877.07,46,,
18-Jan-12,2012,1,18,4,11,879.547,47,,
18-Jan-12,2012,1,18,4,12,877.656,47,,
18-Jan-12,2012,1,18,4,13,867.606,48,,
18-Jan-12,2012,1,18,4,14,840.452,48,,
18-Jan-12,2012,1,18,4,15,810.651,49,,
18-Jan-12,2012,1,18,4,16,817.551,49,,
18-Jan-12,2012,1,18,4,17,888.166,48,,
18-Jan-12,2012,1,18,4,18,1064.955,45,,
18-Jan-12,2012,1,18,4,19,1241.896,42,,
18-Jan-12,2012,1,18,4,20,1295.167,40,,
18-Jan-12,2012,1,18,4,21,1317.667,39,,
18-Jan-12,2012,1,18,4,22,1294.377,38,,
18-Jan-12,2012,1,18,4,23,1234.328,37,,
18-Jan-12,2012,1,18,4,24,1161.156,36,,
19-Jan-12,2012,1,19,5,1,1123.636,35,,
19-Jan-12,2012,1,19,5,2,1120.914,34,,
19-Jan-12,2012,1,19,5,3,1146.914,33,,
19-Jan-12,2012,1,19,5,4,1192.487,32,,
19-Jan-12,2012,1,19,5,5,1276.946,30,,
19-Jan-12,2012,1,19,5,6,1421.637,29,,
19-Jan-12,2012,1,19,5,7,1612.096,29,,
19-Jan-12,2012,1,19,5,8,1635.747,28,,
19-Jan-12,2012,1,19,5,9,1509.187,32,,
19-Jan-12,2012,1,19,5,10,1345.521,35,,
19-Jan-12,2012,1,19,5,11,1185.276,38,,
19-Jan-12,2012,1,19,5,12,1048.455,43,,
19-Jan-12,2012,1,19,5,13,945.083,45,,
19-Jan-12,2012,1,19,5,14,877.2,48,,
19-Jan-12,2012,1,19,5,15,838.954,49,,
19-Jan-12,2012,1,19,5,16,852.453,48,,
19-Jan-12,2012,1,19,5,17,939.596,46,,
19-Jan-12,2012,1,19,5,18,1120.11,45,,
19-Jan-12,2012,1,19,5,19,1263.742,45,,
19-Jan-12,2012,1,19,5,20,1297.109,45,,
19-Jan-12,2012,1,19,5,21,1293.898,45,,
19-Jan-12,2012,1,19,5,22,1251.635,43,,
19-Jan-12,2012,1,19,5,23,1164.464,43,,
19-Jan-12,2012,1,19,5,24,1081.87,42,,
20-Jan-12,2012,1,20,6,1,1043.439,39,,
20-Jan-12,2012,1,20,6,2,1055.517,37,,
20-Jan-12,2012,1,20,6,3,1088.329,37,,
20-Jan-12,2012,1,20,6,4,1135.65,35,,
20-Jan-12,2012,1,20,6,5,1208.765,35,,
20-Jan-12,2012,1,20,6,6,1330.934,36,,
20-Jan-12,2012,1,20,6,7,1490.599,35,,
20-Jan-12,2012,1,20,6,8,1482.886,34,,
20-Jan-12,2012,1,20,6,9,1350.015,40,,
20-Jan-12,2012,1,20,6,10,1180.14,45,,
20-Jan-12,2012,1,20,6,11,1051.456,51,,
20-Jan-12,2012,1,20,6,12,957.632,53,,
20-Jan-12,2012,1,20,6,13,898.449,56,,
20-Jan-12,2012,1,20,6,14,876.151,57,,
20-Jan-12,2012,1,20,6,15,877.965,57,,
20-Jan-12,2012,1,20,6,16,907.263,55,,
20-Jan-12,2012,1,20,6,17,975.484,54,,
20-Jan-12,2012,1,20,6,18,1074.366,50,,
20-Jan-12,2012,1,20,6,19,1129.668,47,,
20-Jan-12,2012,1,20,6,20,1108.812,45,,
20-Jan-12,2012,1,20,6,21,1087.107,46,,
20-Jan-12,2012,1,20,6,22,1045.515,46,,
20-Jan-12,2012,1,20,6,23,987.265,46,,
20-Jan-12,2012,1,20,6,24,914.074,46,,
21-Jan-12,2012,1,21,7,1,851.738,46,,
21-Jan-12,2012,1,21,7,2,813.601,47,,
21-Jan-12,2012,1,21,7,3,786.677,47,,
21-Jan-12,2012,1,21,7,4,774.605,48,,
21-Jan-12,2012,1,21,7,5,772.72,49,,
21-Jan-12,2012,1,21,7,6,781.509,52,,
21-Jan-12,2012,1,21,7,7,804.77,53,,
21-Jan-12,2012,1,21,7,8,841.423,54,,
21-Jan-12,2012,1,21,7,9,887.796,54,,
21-Jan-12,2012,1,21,7,10,913.054,57,,
21-Jan-12,2012,1,21,7,11,897.105,58,,
21-Jan-12,2012,1,21,7,12,866.428,57,,
21-Jan-12,2012,1,21,7,13,844.748,56,,
21-Jan-12,2012,1,21,7,14,831.894,54,,
21-Jan-12,2012,1,21,7,15,819.608,55,,
21-Jan-12,2012,1,21,7,16,828.05,53,,
21-Jan-12,2012,1,21,7,17,865.847,54,,
21-Jan-12,2012,1,21,7,18,936.271,53,,
21-Jan-12,2012,1,21,7,19,963.585,52,,
21-Jan-12,2012,1,21,7,20,942.728,48,,
21-Jan-12,2012,1,21,7,21,915.652,45,,
21-Jan-12,2012,1,21,7,22,878.891,40,,
21-Jan-12,2012,1,21,7,23,843.401,38,,
21-Jan-12,2012,1,21,7,24,812.096,36,,
22-Jan-12,2012,1,22,1,1,796.083,35,,
22-Jan-12,2012,1,22,1,2,806.933,34,,
22-Jan-12,2012,1,22,1,3,837.404,33,,
22-Jan-12,2012,1,22,1,4,881.662,33,,
22-Jan-12,2012,1,22,1,5,932.736,33,,
22-Jan-12,2012,1,22,1,6,1004.113,33,,
22-Jan-12,2012,1,22,1,7,1096.848,33,,
22-Jan-12,2012,1,22,1,8,1206.948,32,,
22-Jan-12,2012,1,22,1,9,1333.518,33,,
22-Jan-12,2012,1,22,1,10,1389.971,33,,
22-Jan-12,2012,1,22,1,11,1362.522,34,,
22-Jan-12,2012,1,22,1,12,1319.788,34,,
22-Jan-12,2012,1,22,1,13,1305.907,36,,
22-Jan-12,2012,1,22,1,14,1288.841,36,,
22-Jan-12,2012,1,22,1,15,1264.664,36,,
22-Jan-12,2012,1,22,1,16,1253.67,36,,
22-Jan-12,2012,1,22,1,17,1266.756,36,,
22-Jan-12,2012,1,22,1,18,1331.514,36,,
22-Jan-12,2012,1,22,1,19,1376.847,36,,
22-Jan-12,2012,1,22,1,20,1368.012,36,,
22-Jan-12,2012,1,22,1,21,1337.5,36,,
22-Jan-12,2012,1,22,1,22,1266.785,36,,
22-Jan-12,2012,1,22,1,23,1185.884,36,,
22-Jan-12,2012,1,22,1,24,1098.922,37,,
23-Jan-12,2012,1,23,2,1,1036.276,36,,
23-Jan-12,2012,1,23,2,2,1008.059,36,,
23-Jan-12,2012,1,23,2,3,1000.768,37,,
23-Jan-12,2012,1,23,2,4,1010.332,37,,
23-Jan-12,2012,1,23,2,5,1041.191,37,,
23-Jan-12,2012,1,23,2,6,1127.146,37,,
23-Jan-12,2012,1,23,2,7,1239.21,37,,
23-Jan-12,2012,1,23,2,8,1243.62,38,,
23-Jan-12,2012,1,23,2,9,1190.031,39,,
23-Jan-12,2012,1,23,2,10,1160.648,40,,
23-Jan-12,2012,1,23,2,11,1129.39,41,,
23-Jan-12,2012,1,23,2,12,1072.52,42,,
23-Jan-12,2012,1,23,2,13,1006.255,46,,
23-Jan-12,2012,1,23,2,14,950.7,44,,
23-Jan-12,2012,1,23,2,15,914.219,45,,
23-Jan-12,2012,1,23,2,16,900.063,49,,
23-Jan-12,2012,1,23,2,17,929.046,50,,
23-Jan-12,2012,1,23,2,18,1027.135,50,,
23-Jan-12,2012,1,23,2,19,1116.319,50,,
23-Jan-12,2012,1,23,2,20,1101.093,50,,
23-Jan-12,2012,1,23,2,21,1053.817,49,,
23-Jan-12,2012,1,23,2,22,971.185,49,,
23-Jan-12,2012,1,23,2,23,867.224,50,,
23-Jan-12,2012,1,23,2,24,769.422,51,,
